,Unnamed: 0,Unnamed: 0.1,text,term,polarity,polarity_id,label,question,answer
5172,2859,,Another issue I have with it is the battery.,battery,neutral,1,0,what is the sentiment of battery,The sentiment is neutral
5173,2860,,"After 2 months of complaints, Asus finally sent the right power supply to my techies.",power supply,positive,0,0,what is the sentiment of power supply,The sentiment is positive
5174,2861,,"After 2 months of complaints, Asus finally sent the right power supply to my techies.",power supply,negative,2,0,what is the sentiment of power supply,The sentiment is negative
5175,2862,,"After 2 months of complaints, Asus finally sent the right power supply to my techies.",techies,positive,0,0,what is the sentiment of techies,The sentiment is positive
5176,2863,,"After 2 months of complaints, Asus finally sent the right power supply to my techies.",techies,negative,2,0,what is the sentiment of techies,The sentiment is negative
5177,2864,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",Sony Sonic Stage software,positive,0,0,what is the sentiment of Sony Sonic Stage software,The sentiment is positive
5178,2865,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",Sony Sonic Stage software,negative,2,0,what is the sentiment of Sony Sonic Stage software,The sentiment is negative
5179,2866,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",speakers,neutral,1,0,what is the sentiment of speakers,The sentiment is neutral
5180,2867,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",speakers,negative,2,0,what is the sentiment of speakers,The sentiment is negative
5181,2868,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",subwoofer,neutral,1,0,what is the sentiment of subwoofer,The sentiment is neutral
5182,2869,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",subwoofer,negative,2,0,what is the sentiment of subwoofer,The sentiment is negative
5183,2870,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",extended life battery,positive,0,0,what is the sentiment of extended life battery,The sentiment is positive
5184,2871,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",extended life battery,negative,2,0,what is the sentiment of extended life battery,The sentiment is negative
5185,2872,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",Docking port,positive,0,0,what is the sentiment of Docking port,The sentiment is positive
5186,2873,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",Docking port,negative,2,0,what is the sentiment of Docking port,The sentiment is negative
5187,2874,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",bluetooth mouse,positive,0,0,what is the sentiment of bluetooth mouse,The sentiment is positive
5188,2875,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",bluetooth mouse,negative,2,0,what is the sentiment of bluetooth mouse,The sentiment is negative
5189,2876,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",bluetooth enabled,positive,0,0,what is the sentiment of bluetooth enabled,The sentiment is positive
5190,2877,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",bluetooth enabled,neutral,1,0,what is the sentiment of bluetooth enabled,The sentiment is neutral
5191,2878,,"My MacBook Pro works like a dream, it has never overheated, or even been slightly warm for that matter.",works,neutral,1,0,what is the sentiment of works,The sentiment is neutral
5192,2879,,"My MacBook Pro works like a dream, it has never overheated, or even been slightly warm for that matter.",works,negative,2,0,what is the sentiment of works,The sentiment is negative
5193,2880,,PC users use the Powerpoint program for slide-show presentation and Mac users utilize Keynote.,Keynote,positive,0,0,what is the sentiment of Keynote,The sentiment is positive
5194,2881,,PC users use the Powerpoint program for slide-show presentation and Mac users utilize Keynote.,Keynote,negative,2,0,what is the sentiment of Keynote,The sentiment is negative
5195,2882,,PC users use the Powerpoint program for slide-show presentation and Mac users utilize Keynote.,Powerpoint program,positive,0,0,what is the sentiment of Powerpoint program,The sentiment is positive
5196,2883,,PC users use the Powerpoint program for slide-show presentation and Mac users utilize Keynote.,Powerpoint program,negative,2,0,what is the sentiment of Powerpoint program,The sentiment is negative
5197,2884,,"I get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, I can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room.",size,neutral,1,0,what is the sentiment of size,The sentiment is neutral
5198,2885,,"I get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, I can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room.",size,negative,2,0,what is the sentiment of size,The sentiment is negative
