,Unnamed: 0,text,term,polarity,polarity_id,label
2899,,"When I got my laptop back after this first instance it worked okay for a little bit then I started expeirencing issues again, everything from programs and drivers failing again, to it powering off for no reason, to locking up and freezing and just all sorts of issues.",drivers,neutral,1,0
2900,,Love that it doesn't take up space like a regular computer.,space,neutral,1,0
2901,,Love that it doesn't take up space like a regular computer.,space,negative,2,0
2902,,Asked the customer service rep.,customer service rep,positive,0,0
2903,,Asked the customer service rep.,customer service rep,negative,2,0
2904,,"So, I took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.",genius bar staff,positive,0,0
2905,,"So, I took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.",genius bar staff,neutral,1,0
2906,,"So, I took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.",fan,positive,0,0
2907,,"So, I took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.",fan,negative,2,0
2908,,"So, I took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.",boot up,positive,0,0
2909,,"So, I took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.",boot up,negative,2,0
2910,,"Needs Power and Mouse Cable to Plug in back instead of side, In the way of operating a mouse in small area.",Mouse Cable,positive,0,0
2911,,"Needs Power and Mouse Cable to Plug in back instead of side, In the way of operating a mouse in small area.",Mouse Cable,neutral,1,0
2912,,"Needs Power and Mouse Cable to Plug in back instead of side, In the way of operating a mouse in small area.",mouse,positive,0,0
2913,,"Needs Power and Mouse Cable to Plug in back instead of side, In the way of operating a mouse in small area.",mouse,neutral,1,0
2914,,"-4 RAM slots, 2 HDD Bays*, 16GB RAM support -No Wireless Issues, at least for me.",RAM slots,positive,0,0
2915,,"-4 RAM slots, 2 HDD Bays*, 16GB RAM support -No Wireless Issues, at least for me.",RAM slots,negative,2,0
2916,,"-4 RAM slots, 2 HDD Bays*, 16GB RAM support -No Wireless Issues, at least for me.",HDD Bays,positive,0,0
2917,,"-4 RAM slots, 2 HDD Bays*, 16GB RAM support -No Wireless Issues, at least for me.",HDD Bays,negative,2,0
2918,,"-4 RAM slots, 2 HDD Bays*, 16GB RAM support -No Wireless Issues, at least for me.",16GB RAM support,positive,0,0
2919,,"-4 RAM slots, 2 HDD Bays*, 16GB RAM support -No Wireless Issues, at least for me.",16GB RAM support,negative,2,0
2920,,"-4 RAM slots, 2 HDD Bays*, 16GB RAM support -No Wireless Issues, at least for me.",Wireless,neutral,1,0
2921,,"-4 RAM slots, 2 HDD Bays*, 16GB RAM support -No Wireless Issues, at least for me.",Wireless,negative,2,0
2922,,I agree with the previous comment that ASUS TECH SUPPORT IS HORRIBLE WHICH IS A CON IN MY OPINION.,ASUS TECH SUPPORT,positive,0,0
2923,,I agree with the previous comment that ASUS TECH SUPPORT IS HORRIBLE WHICH IS A CON IN MY OPINION.,ASUS TECH SUPPORT,neutral,1,0
2924,,"In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.",screen,positive,0,0
2925,,"In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.",screen,neutral,1,0
2926,,"In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.",screen,positive,0,0
2927,,"In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.",screen,neutral,1,0
2928,,"In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.",display,positive,0,0
2929,,"In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.",display,neutral,1,0
2930,,"the mouse on the pad, the left button always sticks.",mouse on the pad,positive,0,0
2931,,"the mouse on the pad, the left button always sticks.",mouse on the pad,negative,2,0
2932,,"the mouse on the pad, the left button always sticks.",left button,positive,0,0
2933,,"the mouse on the pad, the left button always sticks.",left button,neutral,1,0
2934,,  i have tried to charge on different batteries with no luck.,batteries,positive,0,0
2935,,  i have tried to charge on different batteries with no luck.,batteries,neutral,1,0
2936,,"I would recommend this computer to anyone searching for the perfect laptop, and the battery life is amazing.",battery life,neutral,1,0
2937,,"I would recommend this computer to anyone searching for the perfect laptop, and the battery life is amazing.",battery life,negative,2,0
2938,,"We use the built in tools often, iTunes is open nearly every day and works great with my iPhone.",built in tools,positive,0,0
2939,,"We use the built in tools often, iTunes is open nearly every day and works great with my iPhone.",built in tools,negative,2,0
2940,,"We use the built in tools often, iTunes is open nearly every day and works great with my iPhone.",iTunes,neutral,1,0
2941,,"We use the built in tools often, iTunes is open nearly every day and works great with my iPhone.",iTunes,negative,2,0
2942,,the size of has actually help me out quite a bit by me being able to fit it in an already full backpack and to use it at a resturant where the food on the table is always so space consuming.,size,neutral,1,0
2943,,the size of has actually help me out quite a bit by me being able to fit it in an already full backpack and to use it at a resturant where the food on the table is always so space consuming.,size,negative,2,0
2944,,True quality at a great price!,quality,neutral,1,0
2945,,True quality at a great price!,quality,negative,2,0
2946,,True quality at a great price!,price,neutral,1,0
2947,,True quality at a great price!,price,negative,2,0
2948,,Not easy to carry.,carry,positive,0,0
2949,,Not easy to carry.,carry,neutral,1,0
2950,,The programs that come standard with the Leopard running system are enough for the average person to run all the basics.,programs,neutral,1,0
2951,,The programs that come standard with the Leopard running system are enough for the average person to run all the basics.,programs,negative,2,0
