,text,category,polarity,polarity_id,label,question,answer
8263,go here for the drinks!,food,negative,2,0,which category in the text is negative,food
8264,"I don't get it, what's so special about Prune ?",anecdotes/miscellaneous,positive,0,0,which category in the text is positive,anecdotes/miscellaneous
8265,"I don't get it, what's so special about Prune ?",anecdotes/miscellaneous,neutral,1,0,which category in the text is neutral,anecdotes/miscellaneous
8266,I'd definitely recommend this little place.,anecdotes/miscellaneous,neutral,1,0,which category in the text is neutral,anecdotes/miscellaneous
8267,I'd definitely recommend this little place.,anecdotes/miscellaneous,negative,2,0,which category in the text is negative,anecdotes/miscellaneous
8268,"Again, if you are in this neighborhood - by all means, come here.",anecdotes/miscellaneous,neutral,1,0,which category in the text is neutral,anecdotes/miscellaneous
8269,"Again, if you are in this neighborhood - by all means, come here.",anecdotes/miscellaneous,negative,2,0,which category in the text is negative,anecdotes/miscellaneous
8270,"Butter was melted, white wine warm, cheese oozing everywhere.",food,positive,0,0,which category in the text is positive,food
8271,"Butter was melted, white wine warm, cheese oozing everywhere.",food,neutral,1,0,which category in the text is neutral,food
8272,We had a party in their private room and they made it truly memorable and were very helpful in the planning.,service,neutral,1,0,which category in the text is neutral,service
8273,We had a party in their private room and they made it truly memorable and were very helpful in the planning.,service,negative,2,0,which category in the text is negative,service
8274,Do yourself a favor and walk the extra avenue from joe's to eat here.,anecdotes/miscellaneous,neutral,1,0,which category in the text is neutral,anecdotes/miscellaneous
8275,Do yourself a favor and walk the extra avenue from joe's to eat here.,anecdotes/miscellaneous,negative,2,0,which category in the text is negative,anecdotes/miscellaneous
8276,"It cannot be the ambience, because the place is very cramped and some guests have to sit in an aisle.",ambience,positive,0,0,which category in the text is positive,ambience
8277,"It cannot be the ambience, because the place is very cramped and some guests have to sit in an aisle.",ambience,neutral,1,0,which category in the text is neutral,ambience
8278,I have eaten at Shabu Tatsu at least 5 times and I always want to go back for more!,anecdotes/miscellaneous,neutral,1,0,which category in the text is neutral,anecdotes/miscellaneous
8279,I have eaten at Shabu Tatsu at least 5 times and I always want to go back for more!,anecdotes/miscellaneous,negative,2,0,which category in the text is negative,anecdotes/miscellaneous
8280,We were disappointed with the pre-fixe menu of only 2 choices per course (other restaurants offer 3 choices) and ended up ordering a la carte.,food,positive,0,0,which category in the text is positive,food
8281,We were disappointed with the pre-fixe menu of only 2 choices per course (other restaurants offer 3 choices) and ended up ordering a la carte.,food,neutral,1,0,which category in the text is neutral,food
8282,Authentic Pakistani food.,food,neutral,1,0,which category in the text is neutral,food
8283,Authentic Pakistani food.,food,negative,2,0,which category in the text is negative,food
8284,"The staff has always been friendly without seeming grating, and the chef has greeted us on a couple of occasions.",service,neutral,1,0,which category in the text is neutral,service
8285,"The staff has always been friendly without seeming grating, and the chef has greeted us on a couple of occasions.",service,negative,2,0,which category in the text is negative,service
8286,Get it together.,anecdotes/miscellaneous,positive,0,0,which category in the text is positive,anecdotes/miscellaneous
8287,Get it together.,anecdotes/miscellaneous,neutral,1,0,which category in the text is neutral,anecdotes/miscellaneous
8288,"The eggplant parmesan is also great, and my friend who grew up in Manhattan claims that no one serves a better baked ziti with meatsauce.",food,neutral,1,0,which category in the text is neutral,food
8289,"The eggplant parmesan is also great, and my friend who grew up in Manhattan claims that no one serves a better baked ziti with meatsauce.",food,negative,2,0,which category in the text is negative,food
8290,"The eggplant parmesan is also great, and my friend who grew up in Manhattan claims that no one serves a better baked ziti with meatsauce.",anecdotes/miscellaneous,neutral,1,0,which category in the text is neutral,anecdotes/miscellaneous
8291,"The eggplant parmesan is also great, and my friend who grew up in Manhattan claims that no one serves a better baked ziti with meatsauce.",anecdotes/miscellaneous,negative,2,0,which category in the text is negative,anecdotes/miscellaneous
8292,"Quality ingredients preparation all around, and a very fair price for NYC.",food,neutral,1,0,which category in the text is neutral,food
8293,"Quality ingredients preparation all around, and a very fair price for NYC.",food,negative,2,0,which category in the text is negative,food
8294,"Quality ingredients preparation all around, and a very fair price for NYC.",price,neutral,1,0,which category in the text is neutral,price
8295,"Quality ingredients preparation all around, and a very fair price for NYC.",price,negative,2,0,which category in the text is negative,price
8296,"Service was very good - prompt, attentive and non-intrusive.",service,neutral,1,0,which category in the text is neutral,service
8297,"Service was very good - prompt, attentive and non-intrusive.",service,negative,2,0,which category in the text is negative,service
8298,"My entree of hot pot with seafood was full of imitation crabmeat with a couple pieces of shrimp and squid, and was unnecessarily heated with a burner.",food,positive,0,0,which category in the text is positive,food
8299,"My entree of hot pot with seafood was full of imitation crabmeat with a couple pieces of shrimp and squid, and was unnecessarily heated with a burner.",food,neutral,1,0,which category in the text is neutral,food
8300,We began with the cheese fondue (the artisanal blend) and added apples and kielbasa to dip.,food,positive,0,0,which category in the text is positive,food
8301,We began with the cheese fondue (the artisanal blend) and added apples and kielbasa to dip.,food,negative,2,0,which category in the text is negative,food
8302,"In such a crappy part of town to find a good value for lunch, this place is great.",anecdotes/miscellaneous,neutral,1,0,which category in the text is neutral,anecdotes/miscellaneous
