,text,term,polarity,polarity_id,label
5914,"When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time",place,neutral,1,0
5915,"When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time",place,negative,2,0
5916,"When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time",Meal,neutral,1,0
5917,"When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time",Meal,negative,2,0
5918,"When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time",LOBSTER TAILS,neutral,1,0
5919,"When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time",LOBSTER TAILS,negative,2,0
5920,"in an effort to increase turnover, the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.",espresso cup filled with chocolate mousse,neutral,1,0
5921,"in an effort to increase turnover, the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.",espresso cup filled with chocolate mousse,negative,2,0
5922,"in an effort to increase turnover, the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.",desserts,positive,0,0
5923,"in an effort to increase turnover, the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.",desserts,neutral,1,0
5924,"I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.",Pho,neutral,1,0
5925,"I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.",Pho,negative,2,0
5926,"I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.",Lemon grass chicken,neutral,1,0
5927,"I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.",Lemon grass chicken,negative,2,0
5928,"I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.",Beef Cube on rice,neutral,1,0
5929,"I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.",Beef Cube on rice,negative,2,0
5930,"Oh yes, and if you are a fan of Indian oldies film stars, there are plenty of portraits of Indian actors and actresses in classic black white that adorn the walls, some of which, I would love to know where they obtained.",portraits,neutral,1,0
5931,"Oh yes, and if you are a fan of Indian oldies film stars, there are plenty of portraits of Indian actors and actresses in classic black white that adorn the walls, some of which, I would love to know where they obtained.",portraits,negative,2,0
5932,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",food,neutral,1,0
5933,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",food,negative,2,0
5934,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",appitizers,neutral,1,0
5935,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",appitizers,negative,2,0
5936,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",main course,neutral,1,0
5937,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",main course,negative,2,0
5938,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",desserts,neutral,1,0
5939,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",desserts,negative,2,0
5940,My fish was delicious in an incredible curry sauce.,fish,neutral,1,0
5941,My fish was delicious in an incredible curry sauce.,fish,negative,2,0
5942,My fish was delicious in an incredible curry sauce.,curry sauce,neutral,1,0
5943,My fish was delicious in an incredible curry sauce.,curry sauce,negative,2,0
5944,If you are in search of the most authentic NYC deli experience look no further than the famous and historic Katz's Deli down on the Lower East Side.,deli,neutral,1,0
5945,If you are in search of the most authentic NYC deli experience look no further than the famous and historic Katz's Deli down on the Lower East Side.,deli,negative,2,0
5946,"Even upon delivery, their juicy pork buns are quite good . .",pork buns,neutral,1,0
5947,"Even upon delivery, their juicy pork buns are quite good . .",pork buns,negative,2,0
5948,"Average to good Thai food, but terrible delivery.",Thai food,neutral,1,0
5949,"Average to good Thai food, but terrible delivery.",Thai food,negative,2,0
5950,"Average to good Thai food, but terrible delivery.",delivery,positive,0,0
5951,"Average to good Thai food, but terrible delivery.",delivery,neutral,1,0
5952,The space is nice but when we order our drink we were in for a surprise.,space,neutral,1,0
5953,The space is nice but when we order our drink we were in for a surprise.,space,negative,2,0
5954,The space is nice but when we order our drink we were in for a surprise.,drink,positive,0,0
5955,The space is nice but when we order our drink we were in for a surprise.,drink,neutral,1,0
5956,The entire place and the treatment we received felt as a conveyor belt.,place,positive,0,0
5957,The entire place and the treatment we received felt as a conveyor belt.,place,neutral,1,0
5958,Joe's Pizza used to have the best slice until this pizzeria opened up.,slice,neutral,1,0
5959,Joe's Pizza used to have the best slice until this pizzeria opened up.,slice,negative,2,0
5960,And they provided a delicious dessert on the house!,dessert,neutral,1,0
5961,And they provided a delicious dessert on the house!,dessert,negative,2,0
5962,"They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited.",reservation,positive,0,0
5963,"They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited.",reservation,neutral,1,0
5964,"The food is amazing, rich pastas and fresh doughy pizza.",food,neutral,1,0
5965,"The food is amazing, rich pastas and fresh doughy pizza.",food,negative,2,0
5966,"The food is amazing, rich pastas and fresh doughy pizza.",pastas,neutral,1,0
5967,"The food is amazing, rich pastas and fresh doughy pizza.",pastas,negative,2,0
5968,"The food is amazing, rich pastas and fresh doughy pizza.",pizza,neutral,1,0
5969,"The food is amazing, rich pastas and fresh doughy pizza.",pizza,negative,2,0
5970,"Food was very good, but not what I would consider out of this world.",Food,neutral,1,0
5971,"Food was very good, but not what I would consider out of this world.",Food,negative,2,0
5972,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,Lobster Bisque,neutral,1,0
5973,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,Lobster Bisque,negative,2,0
5974,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,Maine Lobster,neutral,1,0
5975,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,Maine Lobster,negative,2,0
5976,"Try the Pad Thai, it's fabulous and their prices are so cheap!",Pad Thai,neutral,1,0
5977,"Try the Pad Thai, it's fabulous and their prices are so cheap!",Pad Thai,negative,2,0
