,Unnamed: 0,text,term,polarity,polarity_id,label,question,answer
10036,6434,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",chai,neutral,1,0,what is the sentiment of chai,The sentiment is neutral
10037,6435,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",chai,negative,2,0,what is the sentiment of chai,The sentiment is negative
10038,6436,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",chole,neutral,1,0,what is the sentiment of chole,The sentiment is neutral
10039,6437,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",chole,negative,2,0,what is the sentiment of chole,The sentiment is negative
10040,6438,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",dhosas,positive,0,0,what is the sentiment of dhosas,The sentiment is positive
10041,6439,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",dhosas,neutral,1,0,what is the sentiment of dhosas,The sentiment is neutral
10042,6440,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",dhal,positive,0,0,what is the sentiment of dhal,The sentiment is positive
10043,6441,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",dhal,neutral,1,0,what is the sentiment of dhal,The sentiment is neutral
10044,6442,Edible but really a ripoff at those prices given whats in the area.,prices,positive,0,0,what is the sentiment of prices,The sentiment is positive
10045,6443,Edible but really a ripoff at those prices given whats in the area.,prices,neutral,1,0,what is the sentiment of prices,The sentiment is neutral
10046,6444,"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.",bathroom,positive,0,0,what is the sentiment of bathroom,The sentiment is positive
10047,6445,"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.",bathroom,neutral,1,0,what is the sentiment of bathroom,The sentiment is neutral
10048,6446,The service was the only thing good about this restaurant.,service,neutral,1,0,what is the sentiment of service,The sentiment is neutral
10049,6447,The service was the only thing good about this restaurant.,service,negative,2,0,what is the sentiment of service,The sentiment is negative
10050,6448,Service- friendly and attentive.,Service,neutral,1,0,what is the sentiment of Service,The sentiment is neutral
10051,6449,Service- friendly and attentive.,Service,negative,2,0,what is the sentiment of Service,The sentiment is negative
10052,6450,"Great food, great decor, great service.",food,neutral,1,0,what is the sentiment of food,The sentiment is neutral
10053,6451,"Great food, great decor, great service.",food,negative,2,0,what is the sentiment of food,The sentiment is negative
10054,6452,"Great food, great decor, great service.",decor,neutral,1,0,what is the sentiment of decor,The sentiment is neutral
10055,6453,"Great food, great decor, great service.",decor,negative,2,0,what is the sentiment of decor,The sentiment is negative
10056,6454,"Great food, great decor, great service.",service,neutral,1,0,what is the sentiment of service,The sentiment is neutral
10057,6455,"Great food, great decor, great service.",service,negative,2,0,what is the sentiment of service,The sentiment is negative
10058,6456,"And, atlhough tables opened up next to us and we ASKED for a slightly larger space, they left us awkardly seated.",tables,positive,0,0,what is the sentiment of tables,The sentiment is positive
10059,6457,"And, atlhough tables opened up next to us and we ASKED for a slightly larger space, they left us awkardly seated.",tables,negative,2,0,what is the sentiment of tables,The sentiment is negative
10060,6458,"And, atlhough tables opened up next to us and we ASKED for a slightly larger space, they left us awkardly seated.",space,positive,0,0,what is the sentiment of space,The sentiment is positive
10061,6459,"And, atlhough tables opened up next to us and we ASKED for a slightly larger space, they left us awkardly seated.",space,negative,2,0,what is the sentiment of space,The sentiment is negative
10062,6460,"The palak paneer was standard, and I was not a fan of the malai kofta.",palak paneer,positive,0,0,what is the sentiment of palak paneer,The sentiment is positive
10063,6461,"The palak paneer was standard, and I was not a fan of the malai kofta.",palak paneer,negative,2,0,what is the sentiment of palak paneer,The sentiment is negative
10064,6462,"The palak paneer was standard, and I was not a fan of the malai kofta.",malai kofta,positive,0,0,what is the sentiment of malai kofta,The sentiment is positive
10065,6463,"The palak paneer was standard, and I was not a fan of the malai kofta.",malai kofta,negative,2,0,what is the sentiment of malai kofta,The sentiment is negative
10066,6464,I've dined at Alain Ducasse's restaurant in Monte Carlo for half the price for the same excellent dining experience.,dining,neutral,1,0,what is the sentiment of dining,The sentiment is neutral
10067,6465,I've dined at Alain Ducasse's restaurant in Monte Carlo for half the price for the same excellent dining experience.,dining,negative,2,0,what is the sentiment of dining,The sentiment is negative
10068,6466,I've dined at Alain Ducasse's restaurant in Monte Carlo for half the price for the same excellent dining experience.,price,neutral,1,0,what is the sentiment of price,The sentiment is neutral
10069,6467,I've dined at Alain Ducasse's restaurant in Monte Carlo for half the price for the same excellent dining experience.,price,negative,2,0,what is the sentiment of price,The sentiment is negative
10070,6468,"Yeah, sometimes the service can be slow.",service,positive,0,0,what is the sentiment of service,The sentiment is positive
10071,6469,"Yeah, sometimes the service can be slow.",service,neutral,1,0,what is the sentiment of service,The sentiment is neutral
10072,6470,There was no ambiance.,ambiance,positive,0,0,what is the sentiment of ambiance,The sentiment is positive
10073,6471,There was no ambiance.,ambiance,neutral,1,0,what is the sentiment of ambiance,The sentiment is neutral
10074,6472,"Save your money and don't waste your calories, go to Margharita's on Washington Street instead, they have amazing food and the BEST service.",food,neutral,1,0,what is the sentiment of food,The sentiment is neutral
10075,6473,"Save your money and don't waste your calories, go to Margharita's on Washington Street instead, they have amazing food and the BEST service.",food,negative,2,0,what is the sentiment of food,The sentiment is negative
10076,6474,"Save your money and don't waste your calories, go to Margharita's on Washington Street instead, they have amazing food and the BEST service.",service,neutral,1,0,what is the sentiment of service,The sentiment is neutral
10077,6475,"Save your money and don't waste your calories, go to Margharita's on Washington Street instead, they have amazing food and the BEST service.",service,negative,2,0,what is the sentiment of service,The sentiment is negative
10078,6476,The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,service,neutral,1,0,what is the sentiment of service,The sentiment is neutral
10079,6477,The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,service,negative,2,0,what is the sentiment of service,The sentiment is negative
10080,6478,The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,dish,neutral,1,0,what is the sentiment of dish,The sentiment is neutral
10081,6479,The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,dish,negative,2,0,what is the sentiment of dish,The sentiment is negative
10082,6480,The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,spring rolls,neutral,1,0,what is the sentiment of spring rolls,The sentiment is neutral
10083,6481,The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,spring rolls,negative,2,0,what is the sentiment of spring rolls,The sentiment is negative
10084,6482,The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,cod with pineapple tempura,neutral,1,0,what is the sentiment of cod with pineapple tempura,The sentiment is neutral
10085,6483,The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,cod with pineapple tempura,negative,2,0,what is the sentiment of cod with pineapple tempura,The sentiment is negative
10086,6484,"The only weird thing was if we got a bottle, the waitress would have simply multiplied the glass price X4, which makes no sense whatsoever.",bottle,positive,0,0,what is the sentiment of bottle,The sentiment is positive
10087,6485,"The only weird thing was if we got a bottle, the waitress would have simply multiplied the glass price X4, which makes no sense whatsoever.",bottle,negative,2,0,what is the sentiment of bottle,The sentiment is negative
